city,population_density,date,year,month,day,dayofweek,quarter,is_weekend,aqi,pm2_5,pm10,no2,o3,temperature,humidity,hospital_capacity,pollution_mean,pollution_max,pm_ratio,hospital_admissions
Los Angeles,Suburban,2171-07-14,2171,7,14,6,3,1,318,32.9,58.1,6.4,42.0,1.9,41,1973,91.47999999999999,318.0,0.5662650602409638,5
Beijing,Urban,2171-07-15,2171,7,15,0,3,0,377,33.4,50.7,36.8,23.2,25.9,57,1384,104.22,377.0,0.6587771203155818,14
Beijing,Suburban,2171-07-16,2171,7,16,1,3,0,142,58.8,15.1,23.5,35.4,6.5,52,1476,54.96,142.0,3.8940397350993377,14
Tokyo,Rural,2171-07-17,2171,7,17,2,3,0,432,39.7,82.8,36.8,42.5,19.9,47,1204,126.75999999999999,432.0,0.4794685990338165,5
Beijing,Urban,2171-07-18,2171,7,18,3,3,0,405,15.9,37.9,39.1,30.6,17.2,39,106,105.7,405.0,0.4195250659630607,9
Beijing,Urban,2171-07-19,2171,7,19,4,3,0,87,14.9,33.7,23.2,43.2,14.9,38,690,40.4,87.0,0.4421364985163205,4
Delhi,Suburban,2171-07-20,2171,7,20,5,3,1,488,15.3,30.9,15.3,33.9,24.8,89,69,116.67999999999999,488.0,0.4951456310679612,3
Delhi,Suburban,2171-07-21,2171,7,21,6,3,1,284,45.7,98.1,18.1,30.1,28.2,57,1076,95.2,284.0,0.4658511722731907,4
Beijing,Urban,2171-07-22,2171,7,22,0,3,0,476,41.0,49.6,16.5,42.5,17.9,24,455,125.12,476.0,0.8266129032258064,9
Mexico City,Urban,2171-07-23,2171,7,23,1,3,0,262,43.6,25.6,31.1,38.3,24.8,40,1898,80.12000000000002,262.0,1.703125,8
Delhi,Suburban,2171-07-24,2171,7,24,2,3,0,125,21.5,64.1,48.2,43.8,16.5,66,1743,60.52,125.0,0.3354134165366615,12
Beijing,Suburban,2171-07-25,2171,7,25,3,3,0,299,23.7,40.8,42.4,30.5,33.7,71,861,87.28,299.0,0.5808823529411765,5
Beijing,Rural,2171-07-26,2171,7,26,4,3,0,235,39.6,51.0,33.0,53.6,18.9,85,877,82.44000000000001,235.0,0.7764705882352941,7
Los Angeles,Urban,2171-07-27,2171,7,27,5,3,1,89,66.7,35.2,21.3,67.7,24.9,59,590,55.98,89.0,1.8948863636363635,13
Delhi,Urban,2171-07-28,2171,7,28,6,3,1,498,17.8,24.5,16.6,39.1,13.6,31,1255,119.2,498.0,0.726530612244898,4
Tokyo,Suburban,2171-07-29,2171,7,29,0,3,0,95,40.9,52.7,27.8,26.2,31.8,92,713,48.52,95.0,0.7760910815939278,13
Tokyo,Urban,2171-07-30,2171,7,30,1,3,0,165,16.6,60.3,30.4,11.7,37.2,85,1020,56.79999999999999,165.0,0.2752902155887231,4
Delhi,Suburban,2171-07-31,2171,7,31,2,3,0,158,10.8,46.2,26.8,9.5,12.8,43,175,50.260000000000005,158.0,0.23376623376623376,9
Beijing,Urban,2171-08-01,2171,8,1,3,3,0,85,46.7,26.7,35.0,37.1,7.1,42,169,46.099999999999994,85.0,1.749063670411985,10
Los Angeles,Urban,2171-08-02,2171,8,2,4,3,0,239,46.0,95.4,21.7,37.9,23.2,49,80,87.99999999999999,239.0,0.4821802935010482,9
Delhi,Urban,2171-08-03,2171,8,3,5,3,1,20,7.8,14.9,14.4,53.3,31.8,30,1229,22.080000000000002,53.3,0.5234899328859061,5
London,Urban,2171-08-04,2171,8,4,6,3,1,159,44.4,24.6,14.9,53.7,-2.1,47,850,59.32000000000001,159.0,1.8048780487804876,4
Cairo,Suburban,2171-08-05,2171,8,5,0,3,0,256,33.3,40.4,24.1,38.6,39.7,79,1175,78.48,256.0,0.8242574257425742,7
Mexico City,Rural,2171-08-06,2171,8,6,1,3,0,195,39.6,60.1,26.0,60.6,22.9,81,805,76.26,195.0,0.6589018302828619,4
Delhi,Urban,2171-08-07,2171,8,7,2,3,0,177,50.3,70.6,37.8,39.8,20.7,57,55,75.1,177.0,0.7124645892351275,10
Delhi,Rural,2171-08-08,2171,8,8,3,3,0,48,32.2,39.7,24.3,65.3,28.3,53,1068,41.9,65.3,0.8110831234256927,3
Beijing,Urban,2171-08-09,2171,8,9,4,3,0,129,36.0,22.1,21.1,32.6,37.4,39,1206,48.16,129.0,1.6289592760180995,5
Delhi,Urban,2171-08-10,2171,8,10,5,3,1,266,54.0,5.4,34.4,12.6,0.1,57,1847,74.47999999999999,266.0,10.0,7
Los Angeles,Rural,2171-08-11,2171,8,11,6,3,1,455,1.6,39.4,36.1,58.6,37.4,46,129,118.14000000000001,455.0,0.04060913705583757,2
Beijing,Urban,2171-08-12,2171,8,12,0,3,0,95,8.9,43.7,10.8,11.0,3.2,59,681,33.88000000000001,95.0,0.20366132723112126,3
Mexico City,Urban,2171-08-13,2171,8,13,1,3,0,367,23.4,54.5,19.1,39.9,30.5,57,339,100.78,367.0,0.4293577981651376,14
Mexico City,Urban,2171-08-14,2171,8,14,2,3,0,411,28.9,45.0,40.5,64.8,9.9,75,916,118.03999999999999,411.0,0.6422222222222221,12
Delhi,Urban,2171-08-15,2171,8,15,3,3,0,223,52.5,54.0,44.4,44.3,26.5,32,1972,83.64,223.0,0.9722222222222222,15
Los Angeles,Suburban,2171-08-16,2171,8,16,4,3,0,265,13.6,74.3,42.9,38.9,17.9,78,367,86.94,265.0,0.18304172274562586,6
London,Suburban,2171-08-17,2171,8,17,5,3,1,291,21.7,50.2,47.1,61.7,17.8,85,694,94.34,291.0,0.4322709163346613,15
Beijing,Suburban,2171-08-18,2171,8,18,6,3,1,157,30.1,74.4,22.8,32.9,-0.1,61,188,63.44,157.0,0.40456989247311825,4
Mexico City,Urban,2171-08-19,2171,8,19,0,3,0,415,19.4,68.1,20.9,42.8,31.9,26,1162,113.23999999999998,415.0,0.28487518355359764,7
Delhi,Suburban,2171-08-20,2171,8,20,1,3,0,160,49.9,40.0,27.8,54.6,11.7,32,1741,66.46000000000001,160.0,1.2475,4
Mexico City,Urban,2171-08-21,2171,8,21,2,3,0,255,8.3,64.2,31.1,23.7,36.9,48,1033,76.46000000000001,255.0,0.12928348909657322,15
Tokyo,Suburban,2171-08-22,2171,8,22,3,3,0,109,13.8,94.2,22.3,35.1,26.9,20,806,54.88000000000001,109.0,0.1464968152866242,4
Los Angeles,Urban,2171-08-23,2171,8,23,4,3,0,138,27.6,64.3,33.7,47.3,-0.4,87,1552,62.17999999999999,138.0,0.4292379471228616,10
Delhi,Rural,2171-08-24,2171,8,24,5,3,1,204,24.1,34.1,37.2,32.8,5.9,26,1259,66.44,204.0,0.7067448680351907,3
Beijing,Urban,2171-08-25,2171,8,25,6,3,1,449,28.0,55.3,32.2,35.1,15.4,73,1217,119.92,449.0,0.5063291139240507,8
Cairo,Urban,2171-08-26,2171,8,26,0,3,0,429,37.8,51.1,15.0,36.6,14.2,55,1099,113.9,429.0,0.7397260273972602,8
Mexico City,Suburban,2171-08-27,2171,8,27,1,3,0,37,40.9,50.5,24.0,25.1,15.8,62,1091,35.5,50.5,0.8099009900990098,3
Beijing,Urban,2171-08-28,2171,8,28,2,3,0,232,41.4,20.4,36.5,47.0,37.5,32,1241,75.46,232.0,2.0294117647058822,10
Mexico City,Suburban,2171-08-29,2171,8,29,3,3,0,412,23.6,24.1,35.9,17.7,21.5,74,573,102.66000000000001,412.0,0.979253112033195,9
Delhi,Rural,2171-08-30,2171,8,30,4,3,0,316,43.9,56.2,20.2,39.9,22.6,35,255,95.23999999999998,316.0,0.7811387900355872,13
Tokyo,Suburban,2171-08-31,2171,8,31,5,3,1,339,31.6,51.9,39.7,25.3,-4.7,46,1876,97.5,339.0,0.6088631984585742,5
Beijing,Urban,2171-09-01,2171,9,1,6,3,1,427,58.2,72.7,20.7,49.0,4.0,33,1292,125.52000000000001,427.0,0.8005502063273727,8
Delhi,Suburban,2171-09-02,2171,9,2,0,3,0,105,45.5,40.3,31.7,49.9,6.7,89,296,54.48,105.0,1.1290322580645162,9
Delhi,Urban,2171-09-03,2171,9,3,1,3,0,329,45.1,13.6,27.7,49.1,14.6,53,1831,92.9,329.0,3.3161764705882355,15
Delhi,Urban,2171-09-04,2171,9,4,2,3,0,347,46.8,65.8,30.8,38.0,8.8,62,107,105.68000000000002,347.0,0.7112462006079027,12
Mexico City,Urban,2171-09-05,2171,9,5,3,3,0,33,25.3,39.2,20.6,53.8,22.1,93,640,34.379999999999995,53.8,0.6454081632653061,3
Mexico City,Urban,2171-09-06,2171,9,6,4,3,0,385,22.5,33.3,42.6,42.2,-1.0,82,670,105.12,385.0,0.6756756756756758,3
Mexico City,Suburban,2171-09-07,2171,9,7,5,3,1,205,32.2,39.6,38.2,79.5,22.3,85,345,78.9,205.0,0.8131313131313131,9
Beijing,Suburban,2171-09-08,2171,9,8,6,3,1,201,55.0,55.7,31.6,44.5,28.9,67,1897,77.56,201.0,0.9874326750448833,10
Los Angeles,Urban,2171-09-09,2171,9,9,0,3,0,92,19.3,84.0,33.0,45.5,20.5,55,989,54.760000000000005,92.0,0.22976190476190478,6
London,Urban,2171-09-10,2171,9,10,1,3,0,367,49.3,8.9,34.5,40.4,8.4,62,459,100.02,367.0,5.539325842696629,9
Mexico City,Urban,2171-09-11,2171,9,11,2,3,0,176,27.9,43.2,27.3,41.0,33.9,58,1366,63.080000000000005,176.0,0.6458333333333333,6
Mexico City,Suburban,2171-09-12,2171,9,12,3,3,0,324,33.6,90.1,40.9,24.9,20.3,20,1738,102.7,324.0,0.3729189789123197,10
Delhi,Urban,2171-09-13,2171,9,13,4,3,0,308,35.3,39.2,46.7,48.2,32.3,89,162,95.47999999999999,308.0,0.9005102040816325,11
London,Urban,2171-09-14,2171,9,14,5,3,1,445,12.4,42.4,28.2,26.5,11.9,92,1038,110.9,445.0,0.29245283018867924,7
Delhi,Suburban,2171-09-15,2171,9,15,6,3,1,81,18.9,40.8,34.1,44.1,35.9,41,1356,43.779999999999994,81.0,0.4632352941176471,4
London,Suburban,2171-09-16,2171,9,16,0,3,0,68,46.4,82.3,29.8,54.0,-2.7,73,572,56.1,82.3,0.5637910085054678,2
Beijing,Rural,2171-09-17,2171,9,17,1,3,0,205,41.5,48.7,21.9,35.4,-3.7,69,1486,70.49999999999999,205.0,0.8521560574948664,10
Delhi,Suburban,2171-09-18,2171,9,18,2,3,0,142,28.0,27.4,33.8,33.6,14.6,28,1629,52.96,142.0,1.0218978102189782,3
Delhi,Rural,2171-09-19,2171,9,19,3,3,0,331,31.5,46.7,13.4,36.8,0.7,58,487,91.88,331.0,0.6745182012847966,6
São Paulo,Urban,2171-09-20,2171,9,20,4,3,0,67,46.5,72.3,25.5,39.8,1.0,48,1432,50.220000000000006,72.3,0.6431535269709544,6
Mexico City,Urban,2171-09-21,2171,9,21,5,3,1,231,60.1,32.7,38.9,50.7,26.1,87,1071,82.67999999999999,231.0,1.8379204892966359,18
Beijing,Suburban,2171-09-22,2171,9,22,6,3,1,227,49.1,68.4,35.1,20.5,6.9,83,557,80.02000000000001,227.0,0.7178362573099415,4
Tokyo,Urban,2171-09-23,2171,9,23,0,3,0,329,34.5,49.8,51.1,45.9,38.7,55,163,102.06,329.0,0.6927710843373495,5
Beijing,Urban,2171-09-24,2171,9,24,1,3,0,111,56.1,35.1,41.1,67.4,4.0,85,1673,62.14,111.0,1.5982905982905982,14
London,Urban,2171-09-25,2171,9,25,2,3,0,496,46.7,38.1,21.2,61.9,14.9,84,1257,132.78000000000003,496.0,1.2257217847769029,14
London,Suburban,2171-09-26,2171,9,26,3,3,0,135,29.6,60.1,41.5,54.7,1.8,53,1626,64.17999999999999,135.0,0.4925124792013311,5
Los Angeles,Urban,2171-09-27,2171,9,27,4,3,0,146,18.3,37.4,38.4,42.2,33.1,70,1057,56.46,146.0,0.4893048128342246,6
Delhi,Urban,2171-09-28,2171,9,28,5,3,1,183,1.4,3.0,26.2,51.9,39.5,49,1147,53.1,183.0,0.4666666666666666,3
Cairo,Suburban,2171-09-29,2171,9,29,6,3,1,429,36.3,32.4,52.6,43.6,29.8,68,1310,118.78,429.0,1.1203703703703702,6
Mexico City,Urban,2171-09-30,2171,9,30,0,3,0,235,19.8,28.9,35.3,29.4,13.2,84,1309,69.67999999999999,235.0,0.685121107266436,8
Beijing,Rural,2171-10-01,2171,10,1,1,4,0,195,28.1,46.3,25.8,53.8,29.9,24,718,69.8,195.0,0.6069114470842333,11
Los Angeles,Suburban,2171-10-02,2171,10,2,2,4,0,294,16.8,41.2,18.8,33.4,4.2,61,759,80.84,294.0,0.4077669902912621,5
Delhi,Suburban,2171-10-03,2171,10,3,3,4,0,471,23.4,66.5,39.6,26.8,30.3,36,656,125.46,471.0,0.3518796992481203,0
Delhi,Suburban,2171-10-04,2171,10,4,4,4,0,115,51.6,26.1,36.4,49.6,-4.1,56,865,55.739999999999995,115.0,1.9770114942528736,13
Mexico City,Suburban,2171-10-05,2171,10,5,5,4,1,427,44.7,36.5,21.4,37.0,14.9,90,396,113.32000000000001,427.0,1.2246575342465755,11
Mexico City,Rural,2171-10-06,2171,10,6,6,4,1,300,70.3,34.9,33.8,47.6,15.3,22,294,97.32000000000001,300.0,2.01432664756447,9
Beijing,Suburban,2171-10-07,2171,10,7,0,4,0,363,4.7,66.0,36.8,26.0,20.3,31,533,99.3,363.0,0.07121212121212121,2
Mexico City,Urban,2171-10-08,2171,10,8,1,4,0,159,34.1,55.8,31.8,64.0,17.1,84,1109,68.94,159.0,0.6111111111111112,4
Tokyo,Urban,2171-10-09,2171,10,9,2,4,0,292,41.9,57.4,28.3,37.1,24.2,82,1486,91.34,292.0,0.7299651567944251,12
Delhi,Rural,2171-10-10,2171,10,10,3,4,0,375,51.1,54.0,25.6,52.7,14.4,25,659,111.68000000000002,375.0,0.9462962962962963,10
Beijing,Suburban,2171-10-11,2171,10,11,4,4,0,189,32.6,39.7,33.3,39.1,13.8,52,1834,66.74000000000001,189.0,0.8211586901763224,4
Delhi,Urban,2171-10-12,2171,10,12,5,4,1,227,33.2,21.8,39.2,34.4,23.8,76,843,71.11999999999999,227.0,1.5229357798165137,9
Tokyo,Suburban,2171-10-13,2171,10,13,6,4,1,188,44.1,30.8,31.4,35.9,25.8,60,1374,66.03999999999999,188.0,1.4318181818181819,5
Delhi,Urban,2171-10-14,2171,10,14,0,4,0,325,27.1,66.4,43.0,41.4,8.0,24,924,100.58,325.0,0.4081325301204819,7
Beijing,Suburban,2171-10-15,2171,10,15,1,4,0,386,25.3,44.8,21.6,46.1,8.7,31,1458,104.76000000000002,386.0,0.5647321428571429,12
Tokyo,Urban,2171-10-16,2171,10,16,2,4,0,296,41.6,32.2,23.0,46.0,10.1,58,1029,87.76,296.0,1.2919254658385093,6
Mexico City,Urban,2171-10-17,2171,10,17,3,4,0,177,23.2,55.1,46.3,46.0,1.8,33,182,69.52,177.0,0.42105263157894735,11
Delhi,Urban,2171-10-18,2171,10,18,4,4,0,490,45.5,67.3,18.4,68.0,1.0,38,1386,137.83999999999997,490.0,0.6760772659732541,12
Cairo,Urban,2171-10-19,2171,10,19,5,4,1,465,14.6,44.2,28.6,40.0,17.3,56,752,118.48000000000002,465.0,0.33031674208144796,8
Delhi,Urban,2171-10-20,2171,10,20,6,4,1,204,27.8,63.9,36.3,42.3,18.1,29,638,74.86,204.0,0.4350547730829421,3
Beijing,Urban,2171-10-21,2171,10,21,0,4,0,2,29.7,73.9,38.7,32.9,-2.2,32,919,35.440000000000005,73.9,0.40189445196211093,7
Delhi,Rural,2171-10-22,2171,10,22,1,4,0,91,48.2,35.7,29.0,56.2,-4.1,50,1294,52.019999999999996,91.0,1.3501400560224088,12
Mexico City,Urban,2171-10-23,2171,10,23,2,4,0,407,41.1,55.8,28.8,32.4,14.7,87,875,113.02000000000001,407.0,0.7365591397849462,9
Delhi,Suburban,2171-10-24,2171,10,24,3,4,0,365,57.1,46.9,26.8,14.1,-3.0,46,1327,101.98,365.0,1.2174840085287848,5
London,Suburban,2171-10-25,2171,10,25,4,4,0,380,58.2,47.6,32.3,31.0,-3.4,74,1315,109.82000000000001,380.0,1.2226890756302522,18
Mexico City,Urban,2171-10-26,2171,10,26,5,4,1,471,59.2,66.7,31.0,40.4,12.9,34,802,133.66000000000003,471.0,0.8875562218890555,9
Beijing,Urban,2171-10-27,2171,10,27,6,4,1,256,34.2,33.1,37.2,37.0,11.6,93,1550,79.5,256.0,1.0332326283987916,9
London,Suburban,2171-10-28,2171,10,28,0,4,0,138,33.4,39.3,3.5,29.1,36.0,26,1775,48.66,138.0,0.8498727735368957,5
Los Angeles,Urban,2171-10-29,2171,10,29,1,4,0,440,16.6,69.7,49.2,26.9,15.5,53,1735,120.48000000000002,440.0,0.23816355810616932,4
Beijing,Suburban,2171-10-30,2171,10,30,2,4,0,335,25.8,75.6,34.8,19.8,21.7,72,497,98.2,335.0,0.3412698412698413,9
Beijing,Rural,2171-10-31,2171,10,31,3,4,0,21,21.3,69.9,24.0,48.3,11.1,90,743,36.9,69.9,0.30472103004291845,2
Beijing,Urban,2171-11-01,2171,11,1,4,4,0,58,13.2,46.7,34.0,45.7,26.3,59,738,39.52,58.0,0.28265524625267663,3
Beijing,Urban,2171-11-02,2171,11,2,5,4,1,237,37.9,56.7,18.2,49.3,30.8,30,607,79.82,237.0,0.6684303350970017,7
London,Suburban,2171-11-03,2171,11,3,6,4,1,8,65.1,93.8,36.6,51.0,39.2,58,609,50.89999999999999,93.8,0.6940298507462687,14
Delhi,Suburban,2171-11-04,2171,11,4,0,4,0,5,52.6,74.0,24.9,59.1,-2.9,45,1307,43.12,74.0,0.7108108108108109,8
Beijing,Urban,2171-11-05,2171,11,5,1,4,0,70,50.4,84.0,15.3,52.0,26.7,65,1772,54.34000000000001,84.0,0.6,6
Los Angeles,Urban,2171-11-06,2171,11,6,2,4,0,119,15.3,71.3,20.5,41.6,32.1,61,1172,53.540000000000006,119.0,0.21458625525946706,10
Cairo,Urban,2171-11-07,2171,11,7,3,4,0,12,61.6,17.4,16.7,62.0,-4.9,55,1169,33.94,62.0,3.540229885057472,2
Delhi,Rural,2171-11-08,2171,11,8,4,4,0,386,9.7,55.2,43.8,21.4,8.5,52,976,103.22,386.0,0.1757246376811594,5
Delhi,Rural,2171-11-09,2171,11,9,5,4,1,76,21.7,69.6,38.4,60.9,4.9,24,802,53.32000000000001,76.0,0.3117816091954023,10
London,Urban,2171-11-10,2171,11,10,6,4,1,192,14.5,53.0,16.6,75.1,36.8,93,95,70.24000000000001,192.0,0.27358490566037735,1
Cairo,Urban,2171-11-11,2171,11,11,0,4,0,316,57.4,58.6,20.4,32.7,8.1,50,1830,97.02,316.0,0.9795221843003412,8
Los Angeles,Suburban,2171-11-12,2171,11,12,1,4,0,190,49.1,52.3,25.1,25.1,-4.4,54,478,68.32000000000001,190.0,0.9388145315487573,8
Mexico City,Suburban,2171-11-13,2171,11,13,2,4,0,52,25.1,64.8,54.3,43.2,27.9,29,56,47.879999999999995,64.8,0.38734567901234573,3
Delhi,Suburban,2171-11-14,2171,11,14,3,4,0,215,52.1,43.2,43.8,36.2,20.2,77,1990,78.06,215.0,1.2060185185185184,7
Cairo,Urban,2171-11-15,2171,11,15,4,4,0,304,29.5,40.9,43.1,38.0,18.8,53,319,91.1,304.0,0.7212713936430318,9
Los Angeles,Suburban,2171-11-16,2171,11,16,5,4,1,344,25.4,38.7,47.0,28.6,24.8,80,1406,96.74,344.0,0.656330749354005,6
Mexico City,Urban,2171-11-17,2171,11,17,6,4,1,431,43.4,49.1,30.9,51.9,13.8,66,1152,121.25999999999999,431.0,0.8839103869653767,5
Tokyo,Urban,2171-11-18,2171,11,18,0,4,0,313,2.1,24.7,40.9,72.8,-1.4,32,911,90.7,313.0,0.08502024291497977,3
London,Urban,2171-11-19,2171,11,19,1,4,0,37,40.8,95.4,14.2,38.6,24.6,48,1173,45.199999999999996,95.4,0.42767295597484273,13
Delhi,Urban,2171-11-20,2171,11,20,2,4,0,422,27.6,31.4,11.2,39.0,2.5,92,223,106.24000000000001,422.0,0.8789808917197454,11
Delhi,Urban,2171-11-21,2171,11,21,3,4,0,60,33.5,72.1,24.3,26.5,28.2,23,1273,43.28,72.1,0.4646324549237171,6
Delhi,Suburban,2171-11-22,2171,11,22,4,4,0,315,44.7,29.4,12.8,34.9,31.4,49,1669,87.35999999999999,315.0,1.5204081632653064,15
Tokyo,Rural,2171-11-23,2171,11,23,5,4,1,317,38.4,56.3,49.5,40.3,30.2,75,251,100.3,317.0,0.6820603907637656,7
Beijing,Urban,2171-11-24,2171,11,24,6,4,1,463,26.0,41.9,21.9,38.3,24.0,54,1380,118.21999999999998,463.0,0.6205250596658711,2
Mexico City,Urban,2171-11-25,2171,11,25,0,4,0,381,33.3,53.0,31.1,50.1,9.0,50,897,109.7,381.0,0.6283018867924528,6
Beijing,Suburban,2171-11-26,2171,11,26,1,4,0,414,30.9,57.4,25.0,55.7,34.9,65,1084,116.6,414.0,0.5383275261324042,9
Beijing,Urban,2171-11-27,2171,11,27,2,4,0,353,26.4,41.3,32.0,33.6,31.0,86,351,97.26,353.0,0.639225181598063,3
Beijing,Suburban,2171-11-28,2171,11,28,3,4,0,87,11.7,83.4,24.0,38.4,5.2,53,1938,48.900000000000006,87.0,0.14028776978417265,2
Tokyo,Urban,2171-11-29,2171,11,29,4,4,0,457,39.9,77.8,29.9,53.4,4.6,88,1121,131.59999999999997,457.0,0.512853470437018,5
Beijing,Suburban,2171-11-30,2171,11,30,5,4,1,102,55.9,40.0,43.3,43.6,30.4,56,143,56.96,102.0,1.3975,8
London,Suburban,2171-12-01,2171,12,1,6,4,1,313,58.0,13.3,33.3,40.2,1.6,73,1684,91.56,313.0,4.360902255639098,13
Delhi,Suburban,2171-12-02,2171,12,2,0,4,0,24,36.7,72.1,18.0,29.0,24.8,48,555,35.96,72.1,0.5090152565880722,9
Beijing,Urban,2171-12-03,2171,12,3,1,4,0,262,28.4,30.7,21.3,41.2,36.5,88,1218,76.72,262.0,0.9250814332247557,7
Delhi,Urban,2171-12-04,2171,12,4,2,4,0,391,7.2,29.0,33.9,50.0,18.4,85,333,102.22,391.0,0.2482758620689655,4
Delhi,Urban,2171-12-05,2171,12,5,3,4,0,445,4.5,26.2,24.8,30.2,3.5,34,1072,106.14000000000001,445.0,0.1717557251908397,9
Mexico City,Suburban,2171-12-06,2171,12,6,4,4,0,186,55.5,32.1,42.1,37.1,37.9,89,834,70.56000000000002,186.0,1.7289719626168223,17
Delhi,Urban,2171-12-07,2171,12,7,5,4,1,425,47.6,61.8,43.8,48.7,34.5,31,843,125.38,425.0,0.7702265372168285,4
Beijing,Suburban,2171-12-08,2171,12,8,6,4,1,398,0.8,14.9,39.1,39.6,28.2,82,1267,98.48,398.0,0.053691275167785234,4
Delhi,Urban,2171-12-09,2171,12,9,0,4,0,409,26.1,58.0,28.6,42.7,24.7,51,799,112.88000000000002,409.0,0.45,4
São Paulo,Urban,2171-12-10,2171,12,10,1,4,0,356,7.0,82.5,25.3,24.1,-2.2,50,1679,98.98,356.0,0.08484848484848485,4
Delhi,Rural,2171-12-11,2171,12,11,2,4,0,294,42.6,58.2,44.7,39.2,35.6,79,1449,95.74,294.0,0.7319587628865979,8
Los Angeles,Urban,2171-12-12,2171,12,12,3,4,0,421,41.2,41.0,24.0,48.0,6.3,22,1451,115.04,421.0,1.0048780487804878,7
London,Urban,2171-12-13,2171,12,13,4,4,0,98,46.2,54.0,32.7,51.1,30.9,48,1193,56.4,98.0,0.8555555555555556,9
São Paulo,Urban,2171-12-14,2171,12,14,5,4,1,246,43.6,61.6,24.9,34.7,5.9,24,1845,82.16,246.0,0.7077922077922078,13
Mexico City,Urban,2171-12-15,2171,12,15,6,4,1,433,7.1,39.9,28.1,41.5,-4.2,22,1209,109.92,433.0,0.17794486215538846,7
Mexico City,Suburban,2171-12-16,2171,12,16,0,4,0,407,26.5,63.3,25.7,19.5,36.3,34,1614,108.4,407.0,0.4186413902053713,1
Mexico City,Urban,2171-12-17,2171,12,17,1,4,0,36,44.9,62.0,31.0,36.3,3.0,23,400,42.04,62.0,0.7241935483870967,10
Los Angeles,Urban,2171-12-18,2171,12,18,2,4,0,464,29.1,40.3,40.1,43.4,2.3,20,978,123.38,464.0,0.7220843672456576,4
London,Urban,2171-12-19,2171,12,19,3,4,0,20,28.2,61.9,30.7,30.0,17.4,65,1799,34.16,61.9,0.4555735056542811,4
Beijing,Suburban,2171-12-20,2171,12,20,4,4,0,394,39.3,55.2,23.1,36.2,5.9,40,1469,109.56000000000002,394.0,0.7119565217391304,11
Los Angeles,Urban,2171-12-21,2171,12,21,5,4,1,145,41.9,83.2,24.9,31.5,21.0,74,77,65.3,145.0,0.5036057692307692,10
Cairo,Suburban,2171-12-22,2171,12,22,6,4,1,85,28.4,46.9,31.2,56.4,6.5,42,1914,49.58,85.0,0.6055437100213219,7
Delhi,Urban,2171-12-23,2171,12,23,0,4,0,444,49.2,45.3,38.3,45.3,0.9,62,1603,124.41999999999999,444.0,1.0860927152317883,8
Mexico City,Urban,2171-12-24,2171,12,24,1,4,0,111,42.3,60.3,5.1,51.0,0.2,77,1399,53.94000000000001,111.0,0.7014925373134329,9
Delhi,Urban,2171-12-25,2171,12,25,2,4,0,447,38.9,41.7,24.5,56.3,-2.2,32,1255,121.67999999999999,447.0,0.9328537170263788,5
Beijing,Urban,2171-12-26,2171,12,26,3,4,0,259,44.3,49.8,47.7,52.2,-2.5,60,1338,90.6,259.0,0.8895582329317269,8
Los Angeles,Urban,2171-12-27,2171,12,27,4,4,0,119,27.9,72.8,43.8,49.5,-0.9,54,1019,62.6,119.0,0.3832417582417582,8
Beijing,Urban,2171-12-28,2171,12,28,5,4,1,242,29.7,16.4,42.2,42.0,31.4,46,176,74.46,242.0,1.8109756097560976,8
Delhi,Urban,2171-12-29,2171,12,29,6,4,1,91,22.4,31.6,36.1,31.2,36.3,53,168,42.459999999999994,91.0,0.7088607594936708,3
London,Suburban,2171-12-30,2171,12,30,0,4,0,340,35.6,76.1,30.6,39.6,5.1,88,948,104.38000000000002,340.0,0.4678055190538765,8
Delhi,Rural,2171-12-31,2171,12,31,1,4,0,128,13.5,47.0,30.7,45.4,-2.2,81,825,52.919999999999995,128.0,0.2872340425531915,3
Beijing,Urban,2172-01-01,2172,1,1,2,1,0,143,39.2,20.0,27.4,67.9,7.9,82,1219,59.5,143.0,1.9600000000000002,7
Delhi,Suburban,2172-01-02,2172,1,2,3,1,0,206,31.9,28.2,41.7,36.4,5.5,65,1059,68.84,206.0,1.1312056737588652,7
São Paulo,Suburban,2172-01-03,2172,1,3,4,1,0,361,38.5,44.3,35.1,39.3,4.8,66,1999,103.64000000000001,361.0,0.8690744920993229,9
Beijing,Urban,2172-01-04,2172,1,4,5,1,1,395,22.3,70.4,24.3,58.7,29.1,57,606,114.14000000000001,395.0,0.31676136363636365,18
London,Urban,2172-01-05,2172,1,5,6,1,1,383,43.7,46.0,35.1,51.8,29.4,42,1032,111.92,383.0,0.9500000000000001,7
Beijing,Urban,2172-01-06,2172,1,6,0,1,0,11,31.2,24.9,23.3,26.2,13.6,59,808,23.32,31.2,1.2530120481927711,13
Beijing,Urban,2172-01-07,2172,1,7,1,1,0,373,39.3,68.6,33.0,40.9,5.6,22,163,110.96,373.0,0.5728862973760933,9
Delhi,Urban,2172-01-08,2172,1,8,2,1,0,262,56.5,42.2,12.7,33.4,14.2,62,813,81.35999999999999,262.0,1.338862559241706,14
Beijing,Urban,2172-01-09,2172,1,9,3,1,0,307,61.3,52.2,25.1,47.0,11.4,89,53,98.52000000000001,307.0,1.1743295019157087,10
London,Suburban,2172-01-10,2172,1,10,4,1,0,210,20.2,37.4,22.4,19.6,32.1,28,1088,61.919999999999995,210.0,0.5401069518716578,6
